cost,carbon_tonnes,reliability,gas_used,battery_used,unserved_mw
2879176.0,17634.95,1.0,35989.7,0.0,0.0
2409440.0,14757.82,1.0,30118.0,0.0,0.0
4953302.8,24012.16,0.9959,49004.4,0.0,206.6
5098727.28,21422.54,0.9928,43719.5,0.0,320.2
2887896.0,17688.36,1.0,36098.7,0.0,0.0
4518072.0,27673.19,1.0,56475.9,0.0,0.0
2755712.0,16878.74,1.0,34446.4,0.0,0.0
3451152.0,21138.31,1.0,43139.4,0.0,0.0
2492128.0,15264.28,1.0,31151.6,0.0,0.0
4106168.0,25150.28,1.0,51327.1,0.0,0.0
2761864.0,16916.42,1.0,34523.3,0.0,0.0
2276600.0,13944.18,1.0,28457.5,0.0,0.0
3272288.0,20042.76,1.0,40903.6,0.0,0.0
4945984.0,30294.15,1.0,61824.8,0.0,0.0
2316192.0,14186.68,1.0,28952.4,0.0,0.0
2538512.0,15548.39,1.0,31731.4,0.0,0.0
2857584.0,17502.7,1.0,35719.8,0.0,0.0
1961288.0,12012.89,1.0,24516.1,0.0,0.0
3485392.0,21348.03,1.0,43567.4,0.0,0.0
6688249.12,26013.3,0.991,53088.4,0.0,488.2
3460320.0,21194.46,1.0,43254.0,0.0,0.0
2002352.0,12264.41,1.0,25029.4,0.0,0.0
2865200.0,17549.35,1.0,35815.0,0.0,0.0
8774824.4,33255.53,0.9903,67868.4,0.0,669.1
3535488.0,21654.86,1.0,44193.6,0.0,0.0
4674317.28,19219.62,0.9923,39223.7,0.0,307.3
1997752.0,12236.23,1.0,24971.9,0.0,0.0
3635088.0,22264.91,1.0,45438.6,0.0,0.0
3142240.0,19246.22,1.0,39278.0,0.0,0.0
3535056.0,21652.22,1.0,44188.2,0.0,0.0
3124928.0,19140.18,1.0,39061.6,0.0,0.0
2003512.0,12271.51,1.0,25043.9,0.0,0.0
3145424.0,19265.72,1.0,39317.8,0.0,0.0
4482120.0,27452.99,1.0,56026.5,0.0,0.0
5841875.6,27009.57,0.9949,55121.6,0.0,286.4
4477336.0,27423.68,1.0,55966.7,0.0,0.0
4234928.0,25938.93,1.0,52936.6,0.0,0.0
2305280.0,14119.84,1.0,28816.0,0.0,0.0
4107912.0,25160.96,1.0,51348.9,0.0,0.0
3955696.0,24228.64,1.0,49446.2,0.0,0.0
2910064.0,17824.14,1.0,36375.8,0.0,0.0
2286744.0,14006.31,1.0,28584.3,0.0,0.0
3159576.0,19352.4,1.0,39494.7,0.0,0.0
4163216.0,25499.7,1.0,52040.2,0.0,0.0
2817776.0,17258.88,1.0,35222.2,0.0,0.0
3709432.0,22720.27,1.0,46367.9,0.0,0.0
4322072.0,26472.69,1.0,54025.9,0.0,0.0
2362600.0,14470.92,1.0,29532.5,0.0,0.0
1681744.0,10300.68,1.0,21021.8,0.0,0.0
3042512.0,18635.39,1.0,38031.4,0.0,0.0
4343352.0,26603.03,1.0,54291.9,0.0,0.0
2234480.0,13686.19,1.0,27931.0,0.0,0.0
3355472.0,20552.27,1.0,41943.4,0.0,0.0
2179576.0,13349.9,1.0,27244.7,0.0,0.0
2492120.0,15264.24,1.0,31151.5,0.0,0.0
3777480.0,23137.06,1.0,47218.5,0.0,0.0
2259424.0,13838.97,1.0,28242.8,0.0,0.0
4364096.0,26730.09,1.0,54551.2,0.0,0.0
3295608.0,20185.6,1.0,41195.1,0.0,0.0
3447552.0,21116.26,1.0,43094.4,0.0,0.0
2689504.0,16473.21,1.0,33618.8,0.0,0.0
3407624.0,20871.7,1.0,42595.3,0.0,0.0
2858568.0,17508.73,1.0,35732.1,0.0,0.0
3718696.0,22777.01,1.0,46483.7,0.0,0.0
3929695.12,20012.0,0.9968,40840.8,0.0,132.5
3657704.0,22403.44,1.0,45721.3,0.0,0.0
1582560.0,9693.18,1.0,19782.0,0.0,0.0
4709984.0,28848.65,1.0,58874.8,0.0,0.0
4397760.0,26936.28,1.0,54972.0,0.0,0.0
3104048.0,19012.29,1.0,38800.6,0.0,0.0
2014880.0,12341.14,1.0,25186.0,0.0,0.0
2536296.0,15534.81,1.0,31703.7,0.0,0.0
4645244.8,21823.65,0.9952,44538.1,0.0,216.4
2582456.0,15817.54,1.0,32280.7,0.0,0.0
2508520.0,15364.68,1.0,31356.5,0.0,0.0
4542008.0,27819.8,1.0,56775.1,0.0,0.0
4227408.0,25892.87,1.0,52842.6,0.0,0.0
5465741.28,28636.34,0.9973,58441.5,0.0,158.1
3154512.0,19321.39,1.0,39431.4,0.0,0.0
4752092.8,25050.59,0.9975,51123.7,0.0,132.4
3660560.0,22420.93,1.0,45757.0,0.0,0.0
2930568.0,17949.73,1.0,36632.1,0.0,0.0
4131520.0,25305.56,1.0,51644.0,0.0,0.0
3842928.0,23537.93,1.0,48036.6,0.0,0.0
2808584.0,17202.58,1.0,35107.3,0.0,0.0
1623872.0,9946.22,1.0,20298.4,0.0,0.0
3364944.0,20610.28,1.0,42061.8,0.0,0.0
3635720.0,22268.78,1.0,45446.5,0.0,0.0
2972016.0,18203.6,1.0,37150.2,0.0,0.0
2982552.0,18268.13,1.0,37281.9,0.0,0.0
1827456.0,11193.17,1.0,22843.2,0.0,0.0
7113980.96,31666.5,0.9941,64625.5,0.0,388.8
3578032.0,21915.45,1.0,44725.4,0.0,0.0
3488648.0,21367.97,1.0,43608.1,0.0,0.0
4760312.0,29156.91,1.0,59503.9,0.0,0.0
4358728.0,26697.21,1.0,54484.1,0.0,0.0
2533824.0,15519.67,1.0,31672.8,0.0,0.0
1818472.0,11138.14,1.0,22730.9,0.0,0.0
3480592.0,21318.63,1.0,43507.4,0.0,0.0
3328536.0,20387.28,1.0,41606.7,0.0,0.0
3190768.0,19543.45,1.0,39884.6,0.0,0.0
2730480.0,16724.19,1.0,34131.0,0.0,0.0
1848344.0,11321.11,1.0,23104.3,0.0,0.0
1910184.0,11699.88,1.0,23877.3,0.0,0.0
3122264.0,19123.87,1.0,39028.3,0.0,0.0
2565816.0,15715.62,1.0,32072.7,0.0,0.0
8095742.72,23530.18,0.9826,48020.8,0.0,850.8
6400465.76,25206.37,0.9913,51441.6,0.0,457.0
3647760.0,22342.53,1.0,45597.0,0.0,0.0
5334472.0,32673.64,1.0,66680.9,0.0,0.0
2175456.0,13324.67,1.0,27193.2,0.0,0.0
2449392.0,15002.53,1.0,30617.4,0.0,0.0
2104224.0,12888.37,1.0,26302.8,0.0,0.0
2398304.0,14689.61,1.0,29978.8,0.0,0.0
1615952.0,9897.71,1.0,20199.4,0.0,0.0
3445856.0,21105.87,1.0,43073.2,0.0,0.0
3130840.0,19176.4,1.0,39135.5,0.0,0.0
6690823.92,24853.38,0.9898,50721.2,0.0,526.6
5486968.0,33607.68,1.0,68587.1,0.0,0.0
3749984.0,22968.65,1.0,46874.8,0.0,0.0
2827152.0,17316.31,1.0,35339.4,0.0,0.0
3260360.0,19969.71,1.0,40754.5,0.0,0.0
3956124.72,19108.74,0.9958,38997.4,0.0,167.3
4056256.0,24844.57,1.0,50703.2,0.0,0.0
2550880.0,15624.14,1.0,31886.0,0.0,0.0
4363144.0,26724.26,1.0,54539.3,0.0,0.0
2139856.0,13106.62,1.0,26748.2,0.0,0.0
2225688.0,13632.34,1.0,27821.1,0.0,0.0
2077888.0,12727.06,1.0,25973.6,0.0,0.0
3670976.0,22484.73,1.0,45887.2,0.0,0.0
4609784.0,28234.93,1.0,57622.3,0.0,0.0
2286008.0,14001.8,1.0,28575.1,0.0,0.0
3264008.0,19992.05,1.0,40800.1,0.0,0.0
4807376.0,29445.18,1.0,60092.2,0.0,0.0
3386736.0,20743.76,1.0,42334.2,0.0,0.0
2004520.0,12277.68,1.0,25056.5,0.0,0.0
2007392.0,12295.28,1.0,25092.4,0.0,0.0
3405096.0,20856.21,1.0,42563.7,0.0,0.0
2692744.0,16493.06,1.0,33659.3,0.0,0.0
3709360.0,22719.83,1.0,46367.0,0.0,0.0
3258632.0,19959.12,1.0,40732.9,0.0,0.0
1853352.0,11351.78,1.0,23166.9,0.0,0.0
3102656.0,19003.77,1.0,38783.2,0.0,0.0
2151336.0,13176.93,1.0,26891.7,0.0,0.0
3081312.0,18873.04,1.0,38516.4,0.0,0.0
4511584.0,27633.45,1.0,56394.8,0.0,0.0
2196664.0,13454.57,1.0,27458.3,0.0,0.0
2802056.0,17162.59,1.0,35025.7,0.0,0.0
3321192.0,20342.3,1.0,41514.9,0.0,0.0
2132256.0,13060.07,1.0,26653.2,0.0,0.0
3361232.0,20587.55,1.0,42015.4,0.0,0.0
3797272.0,23258.29,1.0,47465.9,0.0,0.0
3176944.0,19458.78,1.0,39711.8,0.0,0.0
3015312.0,18468.79,1.0,37691.4,0.0,0.0
4403552.0,26971.76,1.0,55044.4,0.0,0.0
2460232.0,15068.92,1.0,30752.9,0.0,0.0
1935664.0,11855.94,1.0,24195.8,0.0,0.0
2493488.0,15272.61,1.0,31168.6,0.0,0.0
3148352.0,19283.66,1.0,39354.4,0.0,0.0
4510264.0,27625.37,1.0,56378.3,0.0,0.0
2686648.0,16455.72,1.0,33583.1,0.0,0.0
4396344.0,26927.61,1.0,54954.3,0.0,0.0
3360952.0,20585.83,1.0,42011.9,0.0,0.0
3494184.0,21401.88,1.0,43677.3,0.0,0.0
2188784.0,13406.3,1.0,27359.8,0.0,0.0
4508832.0,27616.6,1.0,56360.4,0.0,0.0
8365872.64,35071.21,0.9928,71573.9,0.0,528.0
3109592.0,19046.25,1.0,38869.9,0.0,0.0
1963488.0,12026.36,1.0,24543.6,0.0,0.0
8640222.24,26688.84,0.9846,54467.0,0.0,856.6
2834952.0,17364.08,1.0,35436.9,0.0,0.0
3721960.0,22797.01,1.0,46524.5,0.0,0.0
10391126.08,32860.66,0.9853,67062.6,0.0,1005.2
2690120.0,16476.99,1.0,33626.5,0.0,0.0
3008592.0,18427.63,1.0,37607.4,0.0,0.0
3035016.0,18589.47,1.0,37937.7,0.0,0.0
1897168.0,11620.15,1.0,23714.6,0.0,0.0
4344280.24,21674.36,0.9964,44233.4,0.0,161.1
2790544.0,17092.08,1.0,34881.8,0.0,0.0
3458464.0,21183.09,1.0,43230.8,0.0,0.0
3499040.0,21431.62,1.0,43738.0,0.0,0.0
3972296.0,24330.31,1.0,49653.7,0.0,0.0
2920456.0,17887.79,1.0,36505.7,0.0,0.0
3112448.0,19063.74,1.0,38905.6,0.0,0.0
4553088.0,27887.66,1.0,56913.6,0.0,0.0
3217176.0,19705.2,1.0,40214.7,0.0,0.0
3473616.0,21275.9,1.0,43420.2,0.0,0.0
1756368.0,10757.75,1.0,21954.6,0.0,0.0
4819680.0,29520.54,1.0,60246.0,0.0,0.0
2472912.0,15146.59,1.0,30911.4,0.0,0.0
3184552.0,19505.38,1.0,39806.9,0.0,0.0
2788976.0,17082.48,1.0,34862.2,0.0,0.0
3802864.0,23292.54,1.0,47535.8,0.0,0.0
2536480.0,15535.94,1.0,31706.0,0.0,0.0
2924120.0,17910.24,1.0,36551.5,0.0,0.0
4288936.0,26269.73,1.0,53611.7,0.0,0.0
3107376.0,19032.68,1.0,38842.2,0.0,0.0
3272520.0,20044.19,1.0,40906.5,0.0,0.0
4088848.0,25044.19,1.0,51110.6,0.0,0.0
2179824.0,13351.42,1.0,27247.8,0.0,0.0
2968888.0,18184.44,1.0,37111.1,0.0,0.0
2608696.0,15978.26,1.0,32608.7,0.0,0.0
3077576.0,18850.15,1.0,38469.7,0.0,0.0
8555655.2,34179.68,0.9916,69754.4,0.0,595.1
3566072.0,21842.19,1.0,44575.9,0.0,0.0
1856888.0,11373.44,1.0,23211.1,0.0,0.0
2889264.0,17696.74,1.0,36115.8,0.0,0.0
7765148.72,25944.39,0.9869,52947.7,0.0,705.9
3915320.0,23981.33,1.0,48941.5,0.0,0.0
2297768.0,14073.83,1.0,28722.1,0.0,0.0
2908952.0,17817.33,1.0,36361.9,0.0,0.0
3256528.0,19946.23,1.0,40706.6,0.0,0.0
5241832.0,32106.22,1.0,65522.9,0.0,0.0
4544064.0,27832.39,1.0,56800.8,0.0,0.0
2809024.0,17205.27,1.0,35112.8,0.0,0.0
2249960.0,13781.0,1.0,28124.5,0.0,0.0
3068600.0,18795.17,1.0,38357.5,0.0,0.0
2484544.0,15217.83,1.0,31056.8,0.0,0.0
1721544.0,10544.46,1.0,21519.3,0.0,0.0
3394520.0,20791.44,1.0,42431.5,0.0,0.0
3224424.0,19749.6,1.0,40305.3,0.0,0.0
5081592.0,31124.75,1.0,63519.9,0.0,0.0
2040664.0,12499.07,1.0,25508.3,0.0,0.0
7904822.08,27009.43,0.9876,55121.3,0.0,699.0
1830336.0,11210.81,1.0,22879.2,0.0,0.0
2181680.0,13362.79,1.0,27271.0,0.0,0.0
6769835.92,23319.14,0.9878,47590.1,0.0,592.5
4086920.0,25032.38,1.0,51086.5,0.0,0.0
3674712.0,22507.61,1.0,45933.9,0.0,0.0
2981032.0,18258.82,1.0,37262.9,0.0,0.0
2759144.0,16899.76,1.0,34489.3,0.0,0.0
4377432.0,26811.77,1.0,54717.9,0.0,0.0
4109456.0,25170.42,1.0,51368.2,0.0,0.0
3221512.0,19731.76,1.0,40268.9,0.0,0.0
2986888.0,18294.69,1.0,37336.1,0.0,0.0
4375576.0,26800.4,1.0,54694.7,0.0,0.0
3395952.0,20800.21,1.0,42449.4,0.0,0.0
1830968.0,11214.68,1.0,22887.1,0.0,0.0
4117136.0,25217.46,1.0,51464.2,0.0,0.0
2655648.0,16265.84,1.0,33195.6,0.0,0.0
4111600.0,25183.55,1.0,51395.0,0.0,0.0
2958992.0,18123.83,1.0,36987.4,0.0,0.0
3545480.0,21716.06,1.0,44318.5,0.0,0.0
2655792.0,16266.73,1.0,33197.4,0.0,0.0
2625040.0,16078.37,1.0,32813.0,0.0,0.0
3821352.0,23405.78,1.0,47766.9,0.0,0.0
2850928.0,17461.93,1.0,35636.6,0.0,0.0
2217200.0,13580.35,1.0,27715.0,0.0,0.0
3674160.0,22504.23,1.0,45927.0,0.0,0.0
3084608.0,18893.22,1.0,38557.6,0.0,0.0
2832304.0,17347.86,1.0,35403.8,0.0,0.0
2245504.0,13753.71,1.0,28068.8,0.0,0.0
3240120.0,19845.74,1.0,40501.5,0.0,0.0
2752640.0,16859.92,1.0,34408.0,0.0,0.0
3127008.0,19152.92,1.0,39087.6,0.0,0.0
2139112.0,13102.06,1.0,26738.9,0.0,0.0
2137360.0,13091.33,1.0,26717.0,0.0,0.0
3218232.0,19711.67,1.0,40227.9,0.0,0.0
2009656.0,12309.14,1.0,25120.7,0.0,0.0
5122321.84,21457.79,0.9928,43791.4,0.0,323.8
3811312.0,23344.29,1.0,47641.4,0.0,0.0
2904328.0,17789.01,1.0,36304.1,0.0,0.0
1907216.0,11681.7,1.0,23840.2,0.0,0.0
2426712.0,14863.61,1.0,30333.9,0.0,0.0
4412984.0,27029.53,1.0,55162.3,0.0,0.0
3085040.0,18895.87,1.0,38563.0,0.0,0.0
4505384.0,27595.48,1.0,56317.3,0.0,0.0
2018696.0,12364.51,1.0,25233.7,0.0,0.0
3708304.0,22713.36,1.0,46353.8,0.0,0.0
1729016.0,10590.22,1.0,21612.7,0.0,0.0
1911464.0,11707.72,1.0,23893.3,0.0,0.0
2989104.0,18308.26,1.0,37363.8,0.0,0.0
3760736.0,23034.51,1.0,47009.2,0.0,0.0
3286736.0,20131.26,1.0,41084.2,0.0,0.0
2983504.0,18273.96,1.0,37293.8,0.0,0.0
3004136.0,18400.33,1.0,37551.7,0.0,0.0
1903976.0,11661.85,1.0,23799.7,0.0,0.0
4582704.0,28069.06,1.0,57283.8,0.0,0.0
6520718.16,32552.71,0.9964,66434.1,0.0,241.2
4140104.0,25358.14,1.0,51751.3,0.0,0.0
3190904.0,19544.29,1.0,39886.3,0.0,0.0
4130752.0,25300.86,1.0,51634.4,0.0,0.0
2830704.0,17338.06,1.0,35383.8,0.0,0.0
4462808.0,27334.7,1.0,55785.1,0.0,0.0
2534440.0,15523.44,1.0,31680.5,0.0,0.0
4665792.0,28577.98,1.0,58322.4,0.0,0.0
1836464.0,11248.34,1.0,22955.8,0.0,0.0
3298960.0,20206.13,1.0,41237.0,0.0,0.0
2155672.0,13203.49,1.0,26945.9,0.0,0.0
1820648.0,11151.47,1.0,22758.1,0.0,0.0
3069160.0,18798.6,1.0,38364.5,0.0,0.0
4463008.0,27335.92,1.0,55787.6,0.0,0.0
2500960.0,15318.38,1.0,31262.0,0.0,0.0
3652440.0,22371.19,1.0,45655.5,0.0,0.0
1899144.0,11632.26,1.0,23739.3,0.0,0.0
3429856.0,21007.87,1.0,42873.2,0.0,0.0
4083248.0,25009.89,1.0,51040.6,0.0,0.0
3274296.0,20055.06,1.0,40928.7,0.0,0.0
2965816.0,18165.62,1.0,37072.7,0.0,0.0
3953944.0,24217.91,1.0,49424.3,0.0,0.0
2480064.0,15190.39,1.0,31000.8,0.0,0.0
9906906.56,32475.16,0.9864,66275.8,0.0,921.0
4571800.0,28002.28,1.0,57147.5,0.0,0.0
3046736.0,18661.26,1.0,38084.2,0.0,0.0
2862976.0,17535.73,1.0,35787.2,0.0,0.0
1910064.0,11699.14,1.0,23875.8,0.0,0.0
1967200.0,12049.1,1.0,24590.0,0.0,0.0
4654056.0,28506.09,1.0,58175.7,0.0,0.0
2508488.0,15364.49,1.0,31356.1,0.0,0.0
4425736.0,27107.63,1.0,55321.7,0.0,0.0
2863984.0,17541.9,1.0,35799.8,0.0,0.0
2059720.0,12615.78,1.0,25746.5,0.0,0.0
2224760.0,13626.66,1.0,27809.5,0.0,0.0
2605176.0,15956.7,1.0,32564.7,0.0,0.0
2255320.0,13813.84,1.0,28191.5,0.0,0.0
2928256.0,17935.57,1.0,36603.2,0.0,0.0
2446872.0,14987.09,1.0,30585.9,0.0,0.0
2621232.0,16055.05,1.0,32765.4,0.0,0.0
3313024.0,20292.27,1.0,41412.8,0.0,0.0
3370712.0,20645.61,1.0,42133.9,0.0,0.0
3825032.0,23428.32,1.0,47812.9,0.0,0.0
4963609.76,24202.75,0.996,49393.4,0.0,202.4
3475080.0,21284.87,1.0,43438.5,0.0,0.0
3070232.0,18805.17,1.0,38377.9,0.0,0.0
2951896.0,18080.36,1.0,36898.7,0.0,0.0
2269864.0,13902.92,1.0,28373.3,0.0,0.0
2774960.0,16996.63,1.0,34687.0,0.0,0.0
3013176.0,18455.7,1.0,37664.7,0.0,0.0
6489835.76,20818.54,0.9857,42486.8,0.0,618.2
3039184.0,18615.0,1.0,37989.8,0.0,0.0
2555088.0,15649.91,1.0,31938.6,0.0,0.0
4289272.0,26271.79,1.0,53615.9,0.0,0.0
4189744.0,25662.18,1.0,52371.8,0.0,0.0
3544176.0,21708.08,1.0,44302.2,0.0,0.0
2792488.0,17103.99,1.0,34906.1,0.0,0.0
2882880.0,17657.64,1.0,36036.0,0.0,0.0
3030032.0,18558.95,1.0,37875.4,0.0,0.0
4442992.0,27213.33,1.0,55537.4,0.0,0.0
4549672.0,27866.74,1.0,56870.9,0.0,0.0
2694096.0,16501.34,1.0,33676.2,0.0,0.0
2925648.0,17919.59,1.0,36570.6,0.0,0.0
3684408.0,22567.0,1.0,46055.1,0.0,0.0
3572920.0,21884.13,1.0,44661.5,0.0,0.0
1787832.0,10950.47,1.0,22347.9,0.0,0.0
4349168.0,26638.65,1.0,54364.6,0.0,0.0
1982200.0,12140.98,1.0,24777.5,0.0,0.0
4365016.0,26735.72,1.0,54562.7,0.0,0.0
7390901.28,28888.45,0.9911,58956.0,0.0,534.9
3081840.0,18876.27,1.0,38523.0,0.0,0.0
2468920.0,15122.14,1.0,30861.5,0.0,0.0
3101320.0,18995.58,1.0,38766.5,0.0,0.0
2157712.0,13215.99,1.0,26971.4,0.0,0.0
2963080.0,18148.87,1.0,37038.5,0.0,0.0
4504501.2,21755.7,0.9958,44399.4,0.0,190.5
2692240.0,16489.97,1.0,33653.0,0.0,0.0
3077792.0,18851.48,1.0,38472.4,0.0,0.0
4575040.0,28022.12,1.0,57188.0,0.0,0.0
2657336.0,16276.18,1.0,33216.7,0.0,0.0
1640328.0,10047.01,1.0,20504.1,0.0,0.0
3317368.0,20318.88,1.0,41467.1,0.0,0.0
2902112.0,17775.44,1.0,36276.4,0.0,0.0
2903864.0,17786.17,1.0,36298.3,0.0,0.0
2923336.0,17905.43,1.0,36541.7,0.0,0.0
3165112.0,19386.31,1.0,39563.9,0.0,0.0
2797200.0,17132.85,1.0,34965.0,0.0,0.0
2528208.0,15485.27,1.0,31602.6,0.0,0.0
2057152.0,12600.06,1.0,25714.4,0.0,0.0
2950256.0,18070.32,1.0,36878.2,0.0,0.0
2198496.0,13465.79,1.0,27481.2,0.0,0.0
2298952.0,14081.08,1.0,28736.9,0.0,0.0
2366472.0,14494.64,1.0,29580.9,0.0,0.0
2373360.0,14536.83,1.0,29667.0,0.0,0.0
2218056.0,13585.59,1.0,27725.7,0.0,0.0
3035384.0,18591.73,1.0,37942.3,0.0,0.0
4300688.0,26341.71,1.0,53758.6,0.0,0.0
1805592.0,11059.25,1.0,22569.9,0.0,0.0
2611928.0,15998.06,1.0,32649.1,0.0,0.0
2923720.0,17907.78,1.0,36546.5,0.0,0.0
2658128.0,16281.03,1.0,33226.6,0.0,0.0
3126432.0,19149.4,1.0,39080.4,0.0,0.0
3948504.0,24184.59,1.0,49356.3,0.0,0.0
8871149.76,27192.0,0.9843,55493.9,0.0,886.3
3355952.0,20555.21,1.0,41949.4,0.0,0.0
6771386.72,23126.82,0.9876,47197.6,0.0,599.1
2848464.0,17446.84,1.0,35605.8,0.0,0.0
3998224.0,24489.12,1.0,49977.8,0.0,0.0
6422644.08,24556.8,0.9906,50115.9,0.0,482.7
1860792.0,11397.35,1.0,23259.9,0.0,0.0
2689000.0,16470.12,1.0,33612.5,0.0,0.0
8790659.12,27015.72,0.9844,55134.1,0.0,876.0
8147714.64,23158.65,0.9819,47262.6,0.0,873.3
3062752.0,18759.36,1.0,38284.4,0.0,0.0
2544496.0,15585.04,1.0,31806.2,0.0,0.0
6865140.56,32269.87,0.9952,65856.9,0.0,319.3
3899528.0,23884.61,1.0,48744.1,0.0,0.0
3012576.0,18452.03,1.0,37657.2,0.0,0.0
2846408.0,17434.25,1.0,35580.1,0.0,0.0
4505376.0,27595.43,1.0,56317.2,0.0,0.0
2623256.0,16067.44,1.0,32790.7,0.0,0.0
3280552.0,20093.38,1.0,41006.9,0.0,0.0
2008664.0,12303.07,1.0,25108.3,0.0,0.0
2740048.0,16782.79,1.0,34250.6,0.0,0.0
2880560.0,17643.43,1.0,36007.0,0.0,0.0
2058800.0,12610.15,1.0,25735.0,0.0,0.0
2256128.0,13818.78,1.0,28201.6,0.0,0.0
4190728.0,25668.21,1.0,52384.1,0.0,0.0
2053048.0,12574.92,1.0,25663.1,0.0,0.0
2577512.0,15787.26,1.0,32218.9,0.0,0.0
3423128.0,20966.66,1.0,42789.1,0.0,0.0
2157624.0,13215.45,1.0,26970.3,0.0,0.0
4203920.0,25749.01,1.0,52549.0,0.0,0.0
1747360.0,10702.58,1.0,21842.0,0.0,0.0
2393056.0,14657.47,1.0,29913.2,0.0,0.0
3464080.0,21217.49,1.0,43301.0,0.0,0.0
3323392.0,20355.78,1.0,41542.4,0.0,0.0
3517080.0,21542.12,1.0,43963.5,0.0,0.0
2941400.0,18016.08,1.0,36767.5,0.0,0.0
2730296.0,16723.06,1.0,34128.7,0.0,0.0
3145832.0,19268.22,1.0,39322.9,0.0,0.0
5122681.84,29753.24,0.9991,60720.9,0.0,53.0
4140120.0,25358.24,1.0,51751.5,0.0,0.0
2814984.0,17241.78,1.0,35187.3,0.0,0.0
3315400.0,20306.83,1.0,41442.5,0.0,0.0
4497784.0,27548.93,1.0,56222.3,0.0,0.0
2451632.0,15016.25,1.0,30645.4,0.0,0.0
3860170.24,18330.96,0.9955,37410.1,0.0,173.5
4549752.0,27867.23,1.0,56871.9,0.0,0.0
2150040.0,13169.0,1.0,26875.5,0.0,0.0
3339160.0,20452.35,1.0,41739.5,0.0,0.0
3912752.0,23965.61,1.0,48909.4,0.0,0.0
3360376.0,20582.3,1.0,42004.7,0.0,0.0
3425552.0,20981.51,1.0,42819.4,0.0,0.0
3358696.0,20572.01,1.0,41983.7,0.0,0.0
4367928.0,26753.56,1.0,54599.1,0.0,0.0
1905680.0,11672.29,1.0,23821.0,0.0,0.0
3386808.0,20744.2,1.0,42335.1,0.0,0.0
3458464.0,21183.09,1.0,43230.8,0.0,0.0
5999536.0,36747.16,1.0,74994.2,0.0,0.0
3037936.0,18607.36,1.0,37974.2,0.0,0.0
3336512.0,20436.14,1.0,41706.4,0.0,0.0
3664776.0,22446.75,1.0,45809.7,0.0,0.0
1999288.0,12245.64,1.0,24991.1,0.0,0.0
2834096.0,17358.84,1.0,35426.2,0.0,0.0
9122040.32,33501.06,0.9895,68369.5,0.0,730.5
1800312.0,11026.91,1.0,22503.9,0.0,0.0
2762136.0,16918.08,1.0,34526.7,0.0,0.0
3763648.0,23052.34,1.0,47045.6,0.0,0.0
2270496.0,13906.79,1.0,28381.2,0.0,0.0
3102616.0,19003.52,1.0,38782.7,0.0,0.0
3958104.0,24243.39,1.0,49476.3,0.0,0.0
2807224.0,17194.25,1.0,35090.3,0.0,0.0
2480400.0,15192.45,1.0,31005.0,0.0,0.0
3099080.0,18981.87,1.0,38738.5,0.0,0.0
2991808.0,18324.82,1.0,37397.6,0.0,0.0
3628136.0,22222.33,1.0,45351.7,0.0,0.0
2964560.0,18157.93,1.0,37057.0,0.0,0.0
3454872.0,21161.09,1.0,43185.9,0.0,0.0
2043680.0,12517.54,1.0,25546.0,0.0,0.0
2095976.0,12837.85,1.0,26199.7,0.0,0.0
3501280.0,21445.34,1.0,43766.0,0.0,0.0
1962672.0,12021.37,1.0,24533.4,0.0,0.0
3058144.0,18731.13,1.0,38226.8,0.0,0.0
2220816.0,13602.5,1.0,27760.2,0.0,0.0
3004032.0,18399.7,1.0,37550.4,0.0,0.0
2612400.0,16000.95,1.0,32655.0,0.0,0.0
4159552.0,25477.26,1.0,51994.4,0.0,0.0
3058456.0,18733.04,1.0,38230.7,0.0,0.0
2309088.0,14143.16,1.0,28863.6,0.0,0.0
3415992.0,20922.95,1.0,42699.9,0.0,0.0
3842072.0,23532.69,1.0,48025.9,0.0,0.0
4171968.0,25553.3,1.0,52149.6,0.0,0.0
3032808.0,18575.95,1.0,37910.1,0.0,0.0
3661920.0,22429.26,1.0,45774.0,0.0,0.0
4318256.0,26449.32,1.0,53978.2,0.0,0.0
3726024.0,22821.9,1.0,46575.3,0.0,0.0
2041880.0,12506.51,1.0,25523.5,0.0,0.0
3101240.0,18995.1,1.0,38765.5,0.0,0.0
2743824.0,16805.92,1.0,34297.8,0.0,0.0
4205544.0,25758.96,1.0,52569.3,0.0,0.0
4693064.0,28745.02,1.0,58663.3,0.0,0.0
3167880.0,19403.26,1.0,39598.5,0.0,0.0
2248816.0,13774.0,1.0,28110.2,0.0,0.0
3084400.0,18891.95,1.0,38555.0,0.0,0.0
2560896.0,15685.49,1.0,32011.2,0.0,0.0
4705880.0,28823.52,1.0,58823.5,0.0,0.0
3050376.0,18683.55,1.0,38129.7,0.0,0.0
4347400.0,26627.83,1.0,54342.5,0.0,0.0
2348344.0,14383.61,1.0,29354.3,0.0,0.0
3911972.64,22285.89,0.9988,45481.4,0.0,54.7
6000552.32,27164.82,0.9945,55438.4,0.0,313.1
3618048.0,22160.54,1.0,45225.6,0.0,0.0
2828520.0,17324.69,1.0,35356.5,0.0,0.0
3842632.0,23536.12,1.0,48032.9,0.0,0.0
3409856.0,20885.37,1.0,42623.2,0.0,0.0
5182364.72,17235.96,0.9868,35175.4,0.0,473.7
2091088.0,12807.91,1.0,26138.6,0.0,0.0
7095759.84,26083.31,0.9896,53231.2,0.0,567.5
