datetime,demand_mw,solar_mw,wind_mw
2021-03-11 12:00:00,47313.09,2072.78,5489.75
2021-03-11 13:00:00,46480.19,2297.92,4412.45
2021-03-11 14:00:00,47330.47,2675.11,4274.26
2021-03-11 15:00:00,42198.34,2291.79,3884.03
2021-03-11 16:00:00,36456.2,2581.45,4362.18
2021-03-11 17:00:00,38188.2,1552.69,4056.29
2021-03-11 18:00:00,34160.84,612.78,6226.91
2021-03-11 19:00:00,29297.35,250.76,5069.96
2021-03-11 20:00:00,31064.79,4.35,5143.79
2021-03-11 21:00:00,39627.93,219.3,6800.2
2021-03-11 22:00:00,36933.67,718.31,8379.87
2021-03-11 23:00:00,32684.49,487.17,7850.07
2021-03-12 00:00:00,34014.05,0.0,7972.55
2021-03-12 01:00:00,31882.57,248.42,9079.88
2021-03-12 02:00:00,29841.54,0.0,9338.19
2021-03-12 03:00:00,33469.57,218.72,8953.49
2021-03-12 04:00:00,34650.55,0.0,7935.13
2021-03-12 05:00:00,32246.78,212.81,8448.9
2021-03-12 06:00:00,34246.18,0.0,7891.67
2021-03-12 07:00:00,39355.97,466.96,6797.79
2021-03-12 08:00:00,41583.32,1045.15,7071.19
2021-03-12 09:00:00,45519.81,1584.02,6635.57
2021-03-12 10:00:00,42331.43,1928.14,6237.48
2021-03-12 11:00:00,42802.53,2358.15,5382.17
2021-03-12 12:00:00,46068.32,2797.67,5050.01
2021-03-12 13:00:00,48262.73,2252.39,4568.45
2021-03-12 14:00:00,44605.53,2165.75,4832.82
2021-03-12 15:00:00,46810.58,2292.79,4484.35
2021-03-12 16:00:00,40396.88,1779.96,3166.59
2021-03-12 17:00:00,36201.14,1172.61,5509.35
2021-03-12 18:00:00,34288.3,1002.83,5382.84
2021-03-12 19:00:00,29500.32,337.47,5362.54
2021-03-12 20:00:00,30598.03,150.51,6020.76
2021-03-12 21:00:00,37510.74,120.07,6583.05
2021-03-12 22:00:00,33791.4,13.82,6408.14
2021-03-12 23:00:00,34066.52,0.0,9126.05
2021-03-13 00:00:00,33043.87,0.0,7975.04
2021-03-13 01:00:00,34280.5,502.01,8063.47
2021-03-13 02:00:00,30727.25,245.05,7816.08
2021-03-13 03:00:00,33020.51,0.0,8680.19
2021-03-13 04:00:00,35276.06,0.0,8480.2
2021-03-13 05:00:00,34239.84,44.88,8475.83
2021-03-13 06:00:00,35280.31,253.15,8291.13
2021-03-13 07:00:00,38287.98,100.07,7614.46
2021-03-13 08:00:00,41107.86,1339.34,6620.15
2021-03-13 09:00:00,41439.9,1438.15,6768.52
2021-03-13 10:00:00,46314.48,1897.11,6402.56
2021-03-13 11:00:00,45824.46,2289.78,5182.19
2021-03-13 12:00:00,47337.9,2615.76,6203.29
2021-03-13 13:00:00,44068.19,2738.28,4158.69
2021-03-13 14:00:00,42888.78,2514.83,4331.32
2021-03-13 15:00:00,47878.88,2271.82,3493.27
2021-03-13 16:00:00,40736.17,1396.96,4193.73
2021-03-13 17:00:00,37500.38,1848.76,5060.38
2021-03-13 18:00:00,33589.07,1075.47,4378.12
2021-03-13 19:00:00,29488.96,667.71,4544.87
2021-03-13 20:00:00,28491.0,0.0,6187.59
2021-03-13 21:00:00,40612.7,0.0,5334.86
2021-03-13 22:00:00,35420.55,4.71,7166.76
2021-03-13 23:00:00,33117.2,0.0,7804.83
2021-03-14 00:00:00,34988.46,0.0,7814.58
2021-03-14 01:00:00,33730.51,0.0,9435.35
2021-03-14 02:00:00,32431.88,0.0,8957.01
2021-03-14 03:00:00,32741.28,0.0,8443.55
2021-03-14 04:00:00,35888.55,0.0,8115.54
2021-03-14 05:00:00,35931.74,0.0,8090.55
2021-03-14 06:00:00,34764.52,231.23,9464.97
2021-03-14 07:00:00,38960.56,929.91,7262.28
2021-03-14 08:00:00,38398.19,1153.43,7082.74
2021-03-14 09:00:00,40684.84,1578.02,6670.57
2021-03-14 10:00:00,45102.2,2196.01,6018.1
2021-03-14 11:00:00,44689.58,2202.13,4576.73
2021-03-14 12:00:00,49206.6,2553.76,4691.11
2021-03-14 13:00:00,43930.37,3495.99,3821.32
2021-03-14 14:00:00,43681.57,2674.48,4598.69
2021-03-14 15:00:00,44350.45,2898.58,4464.92
2021-03-14 16:00:00,38343.89,1967.64,4423.26
2021-03-14 17:00:00,41194.34,1211.27,5186.86
2021-03-14 18:00:00,34819.35,1386.08,4764.82
2021-03-14 19:00:00,30003.09,807.22,5688.76
2021-03-14 20:00:00,30495.95,0.0,5483.63
2021-03-14 21:00:00,34564.31,245.81,6685.32
2021-03-14 22:00:00,33906.94,0.0,6738.38
2021-03-14 23:00:00,31251.2,0.0,6885.56
2021-03-15 00:00:00,32373.22,0.0,7039.76
2021-03-15 01:00:00,36986.31,375.76,7908.36
2021-03-15 02:00:00,34065.98,125.24,9316.61
2021-03-15 03:00:00,32332.1,327.63,8350.37
2021-03-15 04:00:00,31631.01,217.24,9376.42
2021-03-15 05:00:00,38923.77,0.0,8795.13
2021-03-15 06:00:00,33757.86,235.01,7133.67
2021-03-15 07:00:00,35198.55,356.43,7594.43
2021-03-15 08:00:00,39090.8,1346.56,7617.13
2021-03-15 09:00:00,43705.41,2136.52,6664.49
2021-03-15 10:00:00,42263.08,2479.16,5465.9
2021-03-15 11:00:00,47240.95,2857.72,5556.95
2021-03-15 12:00:00,43300.91,2305.97,5607.67
2021-03-15 13:00:00,45297.78,2671.69,4909.51
2021-03-15 14:00:00,45706.87,2665.07,4102.83
2021-03-15 15:00:00,42063.36,2642.97,4483.02
2021-03-15 16:00:00,39781.61,2394.78,4150.61
2021-03-15 17:00:00,35938.54,1423.2,3866.97
2021-03-15 18:00:00,34005.16,1518.96,4330.97
2021-03-15 19:00:00,31858.73,392.19,5126.75
2021-03-15 20:00:00,28491.0,0.0,5712.77
2021-03-15 21:00:00,38342.64,66.98,5695.96
2021-03-15 22:00:00,37596.91,63.09,7120.03
2021-03-15 23:00:00,33904.05,0.0,7677.73
2021-03-16 00:00:00,33971.74,0.0,7672.36
2021-03-16 01:00:00,32886.75,76.85,9070.5
2021-03-16 02:00:00,32186.49,0.0,8272.61
2021-03-16 03:00:00,32362.84,0.0,9119.56
2021-03-16 04:00:00,32138.66,128.34,7558.99
2021-03-16 05:00:00,33255.12,0.0,9359.43
2021-03-16 06:00:00,34000.86,0.0,6796.29
2021-03-16 07:00:00,37532.78,780.58,7753.17
2021-03-16 08:00:00,40546.38,1511.66,6659.47
2021-03-16 09:00:00,44237.01,1181.59,5855.74
2021-03-16 10:00:00,41200.82,2013.16,5786.45
2021-03-16 11:00:00,45807.58,2433.52,4713.0
2021-03-16 12:00:00,45651.57,2163.96,5619.74
2021-03-16 13:00:00,45055.67,2533.73,5396.27
2021-03-16 14:00:00,42217.45,2275.52,3559.56
2021-03-16 15:00:00,42504.0,2544.44,4584.15
2021-03-16 16:00:00,44874.34,1420.79,4582.54
2021-03-16 17:00:00,36468.7,1495.27,4071.04
2021-03-16 18:00:00,32859.71,1668.34,5307.18
2021-03-16 19:00:00,31561.22,1001.75,4362.01
2021-03-16 20:00:00,28491.0,0.0,5394.55
2021-03-16 21:00:00,37661.18,30.86,6488.32
2021-03-16 22:00:00,33105.45,240.95,7127.0
2021-03-16 23:00:00,35240.07,0.0,7714.79
2021-03-17 00:00:00,30977.7,0.0,8295.53
2021-03-17 01:00:00,33509.62,0.0,8336.65
2021-03-17 02:00:00,30818.86,345.08,8434.74
2021-03-17 03:00:00,35818.98,0.0,8320.52
2021-03-17 04:00:00,32660.02,262.85,8132.25
2021-03-17 05:00:00,35425.8,0.0,7147.3
2021-03-17 06:00:00,33468.93,0.0,7995.26
2021-03-17 07:00:00,35328.8,881.5,7453.76
2021-03-17 08:00:00,39925.08,1373.9,7543.48
2021-03-17 09:00:00,42589.99,1460.18,5317.76
2021-03-17 10:00:00,43218.6,1935.96,5863.38
2021-03-17 11:00:00,44980.93,2650.73,4888.09
2021-03-17 12:00:00,45891.33,3000.2,4994.46
2021-03-17 13:00:00,45494.13,2532.44,4051.46
2021-03-17 14:00:00,42922.39,2482.7,4659.77
2021-03-17 15:00:00,42226.77,2039.42,5190.52
2021-03-17 16:00:00,40820.69,1699.04,3941.26
2021-03-17 17:00:00,37671.13,2202.92,3766.53
2021-03-17 18:00:00,36252.37,1596.98,4412.18
2021-03-17 19:00:00,31019.94,292.81,5133.8
2021-03-17 20:00:00,28680.39,197.89,6453.26
2021-03-17 21:00:00,36023.55,0.0,6369.39
2021-03-17 22:00:00,36173.72,74.83,6769.13
2021-03-17 23:00:00,34145.13,454.63,7737.44
2021-03-18 00:00:00,32443.62,0.0,7851.94
2021-03-18 01:00:00,36291.78,0.0,8299.0
2021-03-18 02:00:00,32707.46,329.7,9711.21
2021-03-18 03:00:00,34616.69,24.83,8633.93
2021-03-18 04:00:00,29743.81,223.55,8615.81
2021-03-18 05:00:00,35036.55,0.0,8080.2
2021-03-18 06:00:00,33755.66,306.49,7726.6
2021-03-18 07:00:00,41220.32,740.23,6723.16
2021-03-18 08:00:00,40013.37,995.81,5630.11
2021-03-18 09:00:00,45505.22,1922.85,6685.21
2021-03-18 10:00:00,44751.22,1732.06,5493.66
2021-03-18 11:00:00,47117.4,2158.41,3722.94
2021-03-18 12:00:00,45585.21,2634.32,4858.06
2021-03-18 13:00:00,46913.53,2936.97,4574.96
2021-03-18 14:00:00,46605.45,2221.16,4498.01
2021-03-18 15:00:00,43753.94,2101.91,3216.99
2021-03-18 16:00:00,38902.05,1948.2,4647.32
2021-03-18 17:00:00,36365.36,1455.0,4052.72
2021-03-18 18:00:00,36509.04,1195.22,4669.17
2021-03-18 19:00:00,31321.46,998.59,4792.5
2021-03-18 20:00:00,31114.16,63.15,5687.58
2021-03-18 21:00:00,41871.75,0.0,6153.08
2021-03-18 22:00:00,33426.97,285.74,7960.26
2021-03-18 23:00:00,36926.44,367.18,7370.0
2021-03-19 00:00:00,32458.25,0.0,9153.97
2021-03-19 01:00:00,34189.81,0.0,9085.34
2021-03-19 02:00:00,31824.64,121.99,8408.76
2021-03-19 03:00:00,34955.21,0.0,7718.12
2021-03-19 04:00:00,34171.6,314.66,8494.81
2021-03-19 05:00:00,35660.74,0.0,8272.75
2021-03-19 06:00:00,33371.38,224.09,7951.34
2021-03-19 07:00:00,38713.66,944.56,7883.39
2021-03-19 08:00:00,40736.36,906.03,6926.37
2021-03-19 09:00:00,41666.6,1629.07,6123.43
2021-03-19 10:00:00,42689.63,1585.02,5367.38
2021-03-19 11:00:00,45950.28,2098.78,5237.3
2021-03-19 12:00:00,49414.48,3015.64,5749.99
2021-03-19 13:00:00,46306.23,3128.63,3973.42
2021-03-19 14:00:00,43293.68,1886.98,4895.66
2021-03-19 15:00:00,45398.75,2337.28,3955.26
2021-03-19 16:00:00,38887.8,2287.02,4858.93
2021-03-19 17:00:00,34334.54,1855.12,4241.8
2021-03-19 18:00:00,34699.61,1343.19,4650.94
2021-03-19 19:00:00,31333.01,554.09,5810.08
2021-03-19 20:00:00,29500.02,66.18,5005.69
2021-03-19 21:00:00,36688.68,269.6,6370.77
2021-03-19 22:00:00,36832.51,529.95,7551.21
2021-03-19 23:00:00,34088.26,0.0,5936.29
2021-03-20 00:00:00,32812.59,0.0,8144.91
2021-03-20 01:00:00,33068.62,0.0,7198.14
2021-03-20 02:00:00,31883.68,143.0,9518.54
2021-03-20 03:00:00,33630.04,98.34,9136.62
2021-03-20 04:00:00,32575.95,110.04,8044.7
2021-03-20 05:00:00,35822.21,45.42,8444.85
2021-03-20 06:00:00,33086.82,212.11,9161.52
2021-03-20 07:00:00,35657.29,523.6,7586.9
2021-03-20 08:00:00,41660.28,1051.82,5209.23
2021-03-20 09:00:00,45072.71,1980.84,5284.98
2021-03-20 10:00:00,43359.87,2668.26,6621.13
2021-03-20 11:00:00,47291.75,2479.88,5263.35
2021-03-20 12:00:00,45758.33,3079.09,4225.3
2021-03-20 13:00:00,44151.76,3114.18,4369.1
2021-03-20 14:00:00,46934.73,2539.16,4139.63
2021-03-20 15:00:00,40965.82,2534.92,3209.24
2021-03-20 16:00:00,39367.01,1766.93,4588.86
2021-03-20 17:00:00,38761.39,1233.61,5196.05
2021-03-20 18:00:00,38990.85,1233.49,4366.13
2021-03-20 19:00:00,36603.26,229.84,5225.62
2021-03-20 20:00:00,29069.57,403.54,5968.29
2021-03-20 21:00:00,36472.58,0.0,6125.66
2021-03-20 22:00:00,33832.88,14.35,6570.53
2021-03-20 23:00:00,31231.31,376.54,7149.34
2021-03-21 00:00:00,30833.03,0.0,7929.63
2021-03-21 01:00:00,30202.01,99.49,7614.41
2021-03-21 02:00:00,36655.47,157.19,8225.36
2021-03-21 03:00:00,32464.29,0.0,8908.89
2021-03-21 04:00:00,33989.67,0.0,8500.32
2021-03-21 05:00:00,33178.58,0.0,6991.23
2021-03-21 06:00:00,36248.21,89.64,7424.54
2021-03-21 07:00:00,40889.25,658.91,6805.46
2021-03-21 08:00:00,41786.88,1353.3,7126.51
2021-03-21 09:00:00,41859.81,1908.24,6156.02
2021-03-21 10:00:00,45454.19,1651.9,5476.06
2021-03-21 11:00:00,48702.08,2332.07,4836.7
2021-03-21 12:00:00,45187.67,2408.08,3412.57
2021-03-21 13:00:00,45187.14,2884.58,4351.94
2021-03-21 14:00:00,44192.71,2785.43,4774.56
2021-03-21 15:00:00,42283.36,2389.97,3916.26
2021-03-21 16:00:00,41287.57,2647.0,3783.97
2021-03-21 17:00:00,37649.61,1874.6,3787.9
2021-03-21 18:00:00,34532.25,794.19,3676.11
2021-03-21 19:00:00,32179.61,517.65,5320.37
2021-03-21 20:00:00,28714.04,0.0,5709.24
2021-03-21 21:00:00,35150.54,417.29,5499.49
2021-03-21 22:00:00,35292.94,0.0,7232.01
2021-03-21 23:00:00,33324.0,0.0,7939.07
2021-03-22 00:00:00,33168.66,154.99,7277.4
2021-03-22 01:00:00,30816.98,32.16,8027.98
2021-03-22 02:00:00,34703.2,0.0,8564.29
2021-03-22 03:00:00,30883.5,566.53,8418.4
2021-03-22 04:00:00,35291.22,0.0,8626.05
2021-03-22 05:00:00,31920.41,135.62,8005.7
2021-03-22 06:00:00,34548.04,209.39,7126.67
2021-03-22 07:00:00,36239.45,777.29,8664.98
2021-03-22 08:00:00,39996.2,1425.43,6806.0
2021-03-22 09:00:00,46122.21,1269.33,6351.91
2021-03-22 10:00:00,41527.51,1497.0,5898.57
2021-03-22 11:00:00,45853.29,2506.23,5120.51
2021-03-22 12:00:00,51570.94,2726.97,5030.15
2021-03-22 13:00:00,44433.34,2965.11,4228.05
2021-03-22 14:00:00,43714.56,3350.09,4855.34
2021-03-22 15:00:00,42872.31,1900.41,3856.72
2021-03-22 16:00:00,45110.2,2179.77,4810.96
2021-03-22 17:00:00,40067.03,1859.19,3865.9
2021-03-22 18:00:00,30111.94,1453.33,4235.22
2021-03-22 19:00:00,31836.54,265.15,5025.09
2021-03-22 20:00:00,28806.94,80.58,5051.2
2021-03-22 21:00:00,39524.56,0.0,5290.46
2021-03-22 22:00:00,35449.11,10.31,6966.54
2021-03-22 23:00:00,36372.41,0.0,7334.27
2021-03-23 00:00:00,31129.95,246.17,7954.05
2021-03-23 01:00:00,32589.6,0.0,9062.17
2021-03-23 02:00:00,31365.8,0.0,8631.85
2021-03-23 03:00:00,31651.79,0.0,7217.97
2021-03-23 04:00:00,35333.35,0.0,10173.21
2021-03-23 05:00:00,32475.69,0.0,7856.29
2021-03-23 06:00:00,34933.14,0.0,8210.86
2021-03-23 07:00:00,35710.07,232.89,6305.71
2021-03-23 08:00:00,36242.32,1106.86,6669.74
2021-03-23 09:00:00,41489.58,2186.91,7013.76
2021-03-23 10:00:00,43850.85,1736.37,5363.53
2021-03-23 11:00:00,44522.52,2424.01,4750.62
2021-03-23 12:00:00,44817.77,2720.35,4329.1
2021-03-23 13:00:00,45977.18,3017.37,3811.97
2021-03-23 14:00:00,46741.41,2542.3,3166.36
2021-03-23 15:00:00,43311.57,2375.93,4254.33
2021-03-23 16:00:00,35918.15,2692.29,4540.41
2021-03-23 17:00:00,34770.67,1370.26,5361.72
2021-03-23 18:00:00,33168.22,1012.02,3350.79
2021-03-23 19:00:00,30888.07,579.06,5598.54
2021-03-23 20:00:00,28491.0,0.0,5974.13
2021-03-23 21:00:00,39182.24,0.0,6925.85
2021-03-23 22:00:00,35712.93,327.54,6808.2
2021-03-23 23:00:00,29380.47,0.0,8020.72
2021-03-24 00:00:00,31506.94,0.0,7714.73
2021-03-24 01:00:00,28491.0,501.4,7630.62
2021-03-24 02:00:00,34485.94,0.0,9146.68
2021-03-24 03:00:00,34536.49,0.0,7931.27
2021-03-24 04:00:00,35471.69,0.0,8779.64
2021-03-24 05:00:00,32287.25,375.69,8268.22
2021-03-24 06:00:00,35654.92,24.6,6768.98
2021-03-24 07:00:00,35922.22,856.36,7462.93
2021-03-24 08:00:00,42370.53,1397.45,6250.17
2021-03-24 09:00:00,41193.25,1865.15,4870.07
2021-03-24 10:00:00,47465.69,2432.64,6423.02
2021-03-24 11:00:00,42757.11,3023.98,6492.95
2021-03-24 12:00:00,43616.42,3099.61,4697.25
2021-03-24 13:00:00,42822.22,3089.82,4845.71
2021-03-24 14:00:00,43371.47,3217.97,3124.82
2021-03-24 15:00:00,39935.61,2691.59,4064.85
2021-03-24 16:00:00,38954.92,2542.99,4443.42
2021-03-24 17:00:00,39016.18,1797.34,4707.1
2021-03-24 18:00:00,33693.33,1892.61,4209.05
2021-03-24 19:00:00,35309.0,665.11,4328.75
2021-03-24 20:00:00,31208.79,37.77,6197.47
2021-03-24 21:00:00,39573.07,101.39,5903.15
2021-03-24 22:00:00,37401.63,0.23,7241.71
2021-03-24 23:00:00,30043.86,134.09,6979.78
2021-03-25 00:00:00,36091.64,186.93,7940.97
2021-03-25 01:00:00,34221.01,0.0,9120.99
2021-03-25 02:00:00,37160.09,117.87,9321.29
2021-03-25 03:00:00,32781.12,0.0,8466.64
2021-03-25 04:00:00,34818.45,0.0,8689.7
2021-03-25 05:00:00,34817.03,0.0,8458.31
2021-03-25 06:00:00,36049.85,51.44,8488.64
2021-03-25 07:00:00,35280.2,802.3,6638.77
2021-03-25 08:00:00,38239.4,1101.36,6244.56
2021-03-25 09:00:00,41639.77,1790.4,6742.09
2021-03-25 10:00:00,43875.41,1849.96,6353.85
2021-03-25 11:00:00,44095.44,2662.42,5406.58
2021-03-25 12:00:00,46353.3,3228.29,4969.95
2021-03-25 13:00:00,44051.84,3628.19,4449.17
2021-03-25 14:00:00,44188.28,3189.22,4262.23
2021-03-25 15:00:00,43344.78,3427.69,3872.45
2021-03-25 16:00:00,39672.78,2360.62,4755.47
2021-03-25 17:00:00,34759.77,1264.98,3980.3
2021-03-25 18:00:00,31554.44,1163.19,4984.05
2021-03-25 19:00:00,29916.12,233.87,5180.26
2021-03-25 20:00:00,30298.83,0.0,6161.95
2021-03-25 21:00:00,38841.28,286.23,6970.89
2021-03-25 22:00:00,39608.98,0.0,6875.54
2021-03-25 23:00:00,33170.99,0.59,8260.67
2021-03-26 00:00:00,30694.65,0.0,8599.7
2021-03-26 01:00:00,35181.72,0.0,8634.95
2021-03-26 02:00:00,34189.81,450.08,8386.36
2021-03-26 03:00:00,35651.73,792.6,8775.33
2021-03-26 04:00:00,34124.35,216.73,8122.48
2021-03-26 05:00:00,38563.87,54.02,7958.55
2021-03-26 06:00:00,32991.26,329.17,8293.7
2021-03-26 07:00:00,36576.29,842.11,6413.53
2021-03-26 08:00:00,40577.7,1440.62,7813.53
2021-03-26 09:00:00,41238.69,1491.48,5683.61
2021-03-26 10:00:00,42047.67,2752.16,6581.79
2021-03-26 11:00:00,46178.59,3075.82,5203.44
2021-03-26 12:00:00,45822.8,2831.94,4482.11
2021-03-26 13:00:00,42816.16,3086.52,4295.22
2021-03-26 14:00:00,45795.14,2959.9,4002.46
2021-03-26 15:00:00,41058.02,2731.08,4468.21
2021-03-26 16:00:00,38186.74,2377.4,4239.91
2021-03-26 17:00:00,36179.01,1698.63,4457.79
2021-03-26 18:00:00,32455.34,1409.77,4131.13
2021-03-26 19:00:00,33432.61,1370.52,4606.61
2021-03-26 20:00:00,29707.82,0.0,6277.18
2021-03-26 21:00:00,35092.66,144.18,5697.07
2021-03-26 22:00:00,35272.78,0.0,7282.54
2021-03-26 23:00:00,32414.01,165.59,7112.21
2021-03-27 00:00:00,32909.63,44.33,7292.34
2021-03-27 01:00:00,33724.31,459.1,7630.42
2021-03-27 02:00:00,35684.88,449.43,7826.25
2021-03-27 03:00:00,31186.49,90.59,8062.09
2021-03-27 04:00:00,37399.05,10.44,7834.63
2021-03-27 05:00:00,32200.64,326.97,7754.57
2021-03-27 06:00:00,34574.39,286.74,7458.88
2021-03-27 07:00:00,37388.86,671.45,7706.11
2021-03-27 08:00:00,41308.09,1252.9,6806.4
2021-03-27 09:00:00,41956.97,1452.02,6356.26
2021-03-27 10:00:00,47859.44,2111.51,5171.37
2021-03-27 11:00:00,44034.89,2956.16,5376.37
2021-03-27 12:00:00,45708.63,2688.2,4709.38
2021-03-27 13:00:00,42785.88,3082.85,4829.02
2021-03-27 14:00:00,42201.33,2503.85,5035.11
2021-03-27 15:00:00,41525.0,3079.57,3920.46
2021-03-27 16:00:00,39953.23,2508.15,3557.05
2021-03-27 17:00:00,37710.03,1780.85,3513.81
2021-03-27 18:00:00,35102.97,1239.94,4559.74
2021-03-27 19:00:00,29341.18,1153.84,5633.31
2021-03-27 20:00:00,30481.73,0.0,4597.67
2021-03-27 21:00:00,40885.38,0.0,5752.42
2021-03-27 22:00:00,36395.59,350.14,6754.38
2021-03-27 23:00:00,36222.01,324.9,6650.28
2021-03-28 00:00:00,31902.86,287.26,6097.63
2021-03-28 01:00:00,33076.63,0.0,7786.02
2021-03-28 02:00:00,33037.74,0.0,7958.58
2021-03-28 03:00:00,31830.73,687.57,9484.76
2021-03-28 04:00:00,31943.84,474.64,8050.25
2021-03-28 05:00:00,34498.07,0.0,7676.1
2021-03-28 06:00:00,36266.43,37.77,7439.26
2021-03-28 07:00:00,35123.27,415.58,6288.46
2021-03-28 08:00:00,40266.75,974.04,6587.7
2021-03-28 09:00:00,45092.35,2275.36,6162.93
2021-03-28 10:00:00,44296.74,2966.02,5930.01
2021-03-28 11:00:00,45012.15,2340.28,5327.63
2021-03-28 12:00:00,47486.78,2805.82,4814.12
2021-03-28 13:00:00,44947.77,3017.13,2799.95
2021-03-28 14:00:00,44054.29,3286.12,3695.82
2021-03-28 15:00:00,42720.71,2541.3,4216.57
2021-03-28 16:00:00,39855.01,2120.28,4874.19
2021-03-28 17:00:00,39143.61,1734.1,4591.31
2021-03-28 18:00:00,35462.84,1525.73,3622.84
2021-03-28 19:00:00,33331.36,512.75,4876.61
2021-03-28 20:00:00,33494.44,90.56,5385.76
2021-03-28 21:00:00,33400.6,416.93,5375.17
2021-03-28 22:00:00,33839.16,0.0,7596.88
2021-03-28 23:00:00,35312.41,0.0,7458.26
2021-03-29 00:00:00,32034.99,41.9,7744.67
2021-03-29 01:00:00,35089.44,290.15,8342.72
2021-03-29 02:00:00,32923.39,222.55,8208.44
2021-03-29 03:00:00,31858.14,0.0,8388.45
2021-03-29 04:00:00,35673.95,0.0,7538.1
2021-03-29 05:00:00,34367.67,34.04,8157.83
2021-03-29 06:00:00,36151.27,305.68,7344.15
2021-03-29 07:00:00,36362.47,378.82,7669.49
2021-03-29 08:00:00,42852.63,1252.6,6580.76
2021-03-29 09:00:00,45266.38,2087.48,6424.41
2021-03-29 10:00:00,42309.84,2631.04,5042.24
2021-03-29 11:00:00,43560.96,2693.29,4723.67
2021-03-29 12:00:00,45595.12,2594.66,5199.96
2021-03-29 13:00:00,47632.03,2520.59,4866.09
2021-03-29 14:00:00,42994.54,3284.04,4020.66
2021-03-29 15:00:00,42677.96,2741.79,4714.89
2021-03-29 16:00:00,38013.49,2609.78,4722.52
2021-03-29 17:00:00,38760.94,2633.22,3961.65
2021-03-29 18:00:00,36218.65,1315.29,5364.72
2021-03-29 19:00:00,31505.63,574.52,5858.78
2021-03-29 20:00:00,28491.0,0.0,5289.62
2021-03-29 21:00:00,38484.38,417.61,6229.35
2021-03-29 22:00:00,38018.1,0.0,6459.66
2021-03-29 23:00:00,33401.14,0.0,7300.66
2021-03-30 00:00:00,34359.32,0.0,7759.29
2021-03-30 01:00:00,33264.43,0.0,7952.22
2021-03-30 02:00:00,33317.03,0.0,8256.07
2021-03-30 03:00:00,33941.8,0.0,9074.52
2021-03-30 04:00:00,31930.49,0.0,9904.99
2021-03-30 05:00:00,32397.15,0.0,8461.11
2021-03-30 06:00:00,30756.68,0.0,8963.37
2021-03-30 07:00:00,34690.65,103.5,6327.35
2021-03-30 08:00:00,41861.8,1698.6,6396.41
2021-03-30 09:00:00,43855.95,2373.07,7215.24
2021-03-30 10:00:00,44010.09,1762.3,5089.17
2021-03-30 11:00:00,44833.95,2748.81,4946.08
2021-03-30 12:00:00,48008.01,3440.84,4506.78
2021-03-30 13:00:00,47579.47,3244.47,4303.94
2021-03-30 14:00:00,46085.27,3080.19,5283.33
2021-03-30 15:00:00,40037.03,2671.94,3898.86
2021-03-30 16:00:00,41035.76,2833.13,4034.01
2021-03-30 17:00:00,34911.52,2208.75,4718.21
2021-03-30 18:00:00,31000.15,1360.03,3655.7
2021-03-30 19:00:00,30323.1,427.24,5544.36
2021-03-30 20:00:00,28956.54,0.0,6109.73
2021-03-30 21:00:00,34789.27,99.03,5654.42
2021-03-30 22:00:00,34987.13,151.28,7016.83
2021-03-30 23:00:00,36327.12,0.0,7410.73
2021-03-31 00:00:00,32327.75,54.6,7914.51
2021-03-31 01:00:00,33168.69,0.0,8193.12
2021-03-31 02:00:00,34231.83,0.0,7439.49
2021-03-31 03:00:00,36462.17,147.43,8146.31
2021-03-31 04:00:00,31988.9,0.0,8991.67
2021-03-31 05:00:00,34513.32,0.0,8300.05
2021-03-31 06:00:00,33029.58,450.25,8462.5
2021-03-31 07:00:00,36631.7,516.67,5632.38
2021-03-31 08:00:00,37577.9,973.33,6763.19
2021-03-31 09:00:00,42038.95,1572.52,5954.08
2021-03-31 10:00:00,45363.1,2636.33,4423.67
2021-03-31 11:00:00,45371.32,2440.58,5583.32
2021-03-31 12:00:00,47405.46,2820.58,4135.1
2021-03-31 13:00:00,44771.92,2493.62,4452.89
2021-03-31 14:00:00,43962.37,3381.04,3376.38
2021-03-31 15:00:00,41511.75,2403.62,3359.22
2021-03-31 16:00:00,38117.18,2776.77,3616.47
2021-03-31 17:00:00,37695.05,1861.89,3489.63
2021-03-31 18:00:00,34192.56,1554.91,3870.08
2021-03-31 19:00:00,32975.87,450.35,4752.49
2021-03-31 20:00:00,29701.48,0.0,5586.02
2021-03-31 21:00:00,36803.68,38.81,4694.33
2021-03-31 22:00:00,32351.92,184.79,7304.39
2021-03-31 23:00:00,32281.7,0.0,7380.1
2021-04-01 00:00:00,34363.47,0.0,7093.88
2021-04-01 01:00:00,32747.01,210.94,9466.84
2021-04-01 02:00:00,33165.21,0.0,8424.31
2021-04-01 03:00:00,36183.38,32.4,7712.35
2021-04-01 04:00:00,35759.95,199.06,7567.3
2021-04-01 05:00:00,34952.1,299.18,8676.92
2021-04-01 06:00:00,34375.89,0.0,8361.86
2021-04-01 07:00:00,35293.24,844.01,6357.41
2021-04-01 08:00:00,42162.43,1311.73,7421.12
2021-04-01 09:00:00,43510.71,1629.23,6957.29
2021-04-01 10:00:00,47245.73,2767.83,5088.11
2021-04-01 11:00:00,45051.37,2928.21,4603.37
2021-04-01 12:00:00,49040.22,3164.67,2957.52
2021-04-01 13:00:00,46213.04,3097.2,4192.29
2021-04-01 14:00:00,43789.98,3363.49,4693.89
2021-04-01 15:00:00,43135.66,2782.79,3923.88
2021-04-01 16:00:00,40280.03,2262.42,4369.43
