datetime,demand_mw,solar_mw,wind_mw,renewable_mw,coal_mw,gas_available_mw,gas_used_mw,unserved_mw,net_load_mw,renewable_pct,lng_price_usd,gas_cost_inr_mwh,hourly_cost_inr,carbon_tonnes,month,month_name,hour,season,time_of_day,day_of_week,hydro_mw
2024-02-05 05:00:00,68827.7,952.4,3869.5,4822.0,39494.0,3570.0,3570.0,20941.8,24511.8,7.01,11.2,7949.0,1371771397.0,34134.36,2,Feb,5,Winter,Night,Monday,2837.0
2024-02-05 06:00:00,67308.2,0.0,2433.0,2433.0,37596.3,3570.0,3570.0,23708.8,27278.8,3.61,11.2,7949.0,1533620037.0,32578.25,2,Feb,6,Winter,Morning,Monday,2755.7
2024-02-05 07:00:00,68640.7,5797.4,1285.0,7082.3,35834.4,3570.0,3570.0,22154.0,25724.0,10.32,11.2,7949.0,1436456258.0,31133.47,2,Feb,7,Winter,Morning,Monday,3622.1
2024-02-05 08:00:00,67553.6,10981.3,5292.1,16273.3,34668.0,3570.0,3570.0,13042.2,16612.2,24.09,11.2,7949.0,887182107.0,30177.08,2,Feb,8,Winter,Morning,Monday,2384.9
2024-02-05 09:00:00,78769.6,16947.1,5398.4,22345.5,36631.2,3570.0,3570.0,16222.9,19792.9,28.37,11.2,7949.0,1082340169.0,31786.89,2,Feb,9,Winter,Morning,Monday,2427.6
2024-02-05 10:00:00,80470.0,20009.9,2672.1,22682.0,37242.3,3570.0,3570.0,16975.7,20545.7,28.19,11.2,7949.0,1128854353.0,32287.99,2,Feb,10,Winter,Morning,Monday,2390.7
2024-02-05 11:00:00,82025.9,20190.2,3054.1,23244.2,37692.4,3570.0,3570.0,17519.3,21089.3,28.34,11.2,7949.0,1162460710.0,32657.03,2,Feb,11,Winter,Morning,Monday,2417.8
2024-02-05 12:00:00,70971.3,25224.3,1270.7,26495.0,36633.8,3570.0,3570.0,4272.5,7842.5,37.33,11.2,7949.0,365325079.0,31789.06,2,Feb,12,Winter,Afternoon,Monday,2385.0
2024-02-05 13:00:00,79245.4,22921.1,1323.1,24244.2,37145.9,3570.0,3570.0,14285.3,17855.3,30.59,11.2,7949.0,967217109.0,32208.98,2,Feb,13,Winter,Afternoon,Monday,3115.6
2024-02-05 14:00:00,75742.6,22382.2,800.0,23182.2,36375.7,3570.0,3570.0,12614.7,16184.7,30.61,11.2,7949.0,865285895.0,31577.34,2,Feb,14,Winter,Afternoon,Monday,3208.2
2024-02-05 15:00:00,71199.3,19492.3,2494.2,21986.6,38276.4,3570.0,3570.0,7366.3,10936.3,30.88,11.2,7949.0,554564356.0,33135.96,2,Feb,15,Winter,Afternoon,Monday,2411.7
2024-02-05 16:00:00,67634.0,16606.9,2383.7,18990.7,40209.1,3570.0,3570.0,4864.2,8434.2,28.08,11.2,7949.0,408692971.0,34720.73,2,Feb,16,Winter,Afternoon,Monday,2307.1
2024-02-05 17:00:00,75929.7,11922.9,2795.4,14718.3,40132.5,3570.0,3570.0,17508.9,21078.9,19.38,11.2,7949.0,1167206224.0,34657.91,2,Feb,17,Winter,Afternoon,Monday,2828.6
2024-02-05 18:00:00,80140.4,5607.8,5164.4,10772.2,39218.1,3570.0,3570.0,26580.1,30150.1,13.44,11.2,7949.0,1709462807.0,33908.12,2,Feb,18,Winter,Evening,Monday,2419.1
2024-02-05 19:00:00,84258.1,0.0,1126.7,1126.7,38025.4,3570.0,3570.0,41536.0,45106.0,1.34,11.2,7949.0,2604194125.0,32930.15,2,Feb,19,Winter,Evening,Monday,2893.2
2024-02-05 20:00:00,86696.8,0.0,3094.2,3094.2,40617.3,3570.0,3570.0,39415.4,42985.4,3.57,11.2,7949.0,2482660068.0,35055.45,2,Feb,20,Winter,Evening,Monday,2721.2
2024-02-05 21:00:00,85558.9,0.0,3043.5,3043.5,35830.1,3570.0,3570.0,43115.3,46685.3,3.56,11.2,7949.0,2694123010.0,31129.95,2,Feb,21,Winter,Evening,Monday,2033.7
2024-02-05 22:00:00,73893.1,0.0,2839.3,2839.3,34929.7,3570.0,3570.0,32554.0,36124.0,3.84,11.2,7949.0,2058463793.0,30391.68,2,Feb,22,Winter,Evening,Monday,3259.0
2024-02-05 23:00:00,66928.2,0.0,800.0,800.0,41545.9,3570.0,3570.0,21012.3,24582.3,1.2,11.2,7949.0,1380515595.0,35816.97,2,Feb,23,Winter,Evening,Monday,3358.4
2024-02-06 00:00:00,63310.7,0.0,3792.0,3792.0,35096.7,3570.0,3570.0,20852.0,24422.0,5.99,11.2,7949.0,1356714056.0,30528.59,2,Feb,0,Winter,Night,Tuesday,2394.9
2024-02-06 01:00:00,65785.0,1517.8,4054.8,5572.6,39487.1,3570.0,3570.0,17155.3,20725.3,8.47,11.2,7949.0,1144569839.0,34128.69,2,Feb,1,Winter,Night,Tuesday,2484.9
2024-02-06 02:00:00,60813.5,0.0,3405.8,3405.8,37703.9,3570.0,3570.0,16133.8,19703.8,5.6,11.2,7949.0,1079357277.0,32666.46,2,Feb,2,Winter,Night,Tuesday,2754.3
2024-02-06 03:00:00,58959.1,0.0,3757.1,3757.1,37278.2,3570.0,3570.0,14353.7,17923.7,6.37,11.2,7949.0,971615285.0,32317.46,2,Feb,3,Winter,Night,Tuesday,2773.8
2024-02-06 04:00:00,61082.9,0.0,2909.0,2909.0,34870.8,3570.0,3570.0,19733.1,23303.1,4.76,11.2,7949.0,1289081545.0,30343.38,2,Feb,4,Winter,Night,Tuesday,2903.4
2024-02-06 05:00:00,64672.4,0.0,4998.7,4998.7,40212.7,3570.0,3570.0,15890.9,19460.9,7.73,11.2,7949.0,1070301668.0,34723.71,2,Feb,5,Winter,Night,Tuesday,3444.1
2024-02-06 06:00:00,62379.9,0.0,2978.9,2978.9,37311.6,3570.0,3570.0,18519.3,22089.3,4.78,11.2,7949.0,1221622770.0,32344.84,2,Feb,6,Winter,Morning,Tuesday,2569.2
2024-02-06 07:00:00,62087.9,5274.0,5013.6,10287.5,38769.9,3570.0,3570.0,9460.5,13030.5,16.57,11.2,7949.0,681302541.0,33540.58,2,Feb,7,Winter,Morning,Tuesday,2320.7
2024-02-06 08:00:00,64576.5,9763.7,2532.6,12296.3,37013.1,3570.0,3570.0,11697.1,15267.1,19.04,11.2,7949.0,811634437.0,32100.03,2,Feb,8,Winter,Morning,Tuesday,2088.3
2024-02-06 09:00:00,78736.7,15327.5,3286.5,18614.0,41310.3,3570.0,3570.0,15242.4,18812.4,23.64,11.2,7949.0,1033805152.0,35623.75,2,Feb,9,Winter,Morning,Tuesday,2347.6
2024-02-06 10:00:00,81604.3,19515.6,2217.7,21733.3,36726.7,3570.0,3570.0,19574.3,23144.3,26.63,11.2,7949.0,1283632556.0,31865.16,2,Feb,10,Winter,Morning,Tuesday,2626.7
2024-02-06 11:00:00,84632.2,21714.1,2289.8,24004.0,37542.4,3570.0,3570.0,19515.9,23085.9,28.36,11.2,7949.0,1281924360.0,32534.06,2,Feb,11,Winter,Morning,Tuesday,3357.8
2024-02-06 12:00:00,69993.8,22488.8,2468.2,24957.0,37318.0,3570.0,3570.0,4148.8,7718.8,35.66,11.2,7949.0,359404920.0,32350.05,2,Feb,12,Winter,Afternoon,Tuesday,2433.0
2024-02-06 13:00:00,74025.8,23159.9,3448.2,26608.1,35686.5,3570.0,3570.0,8161.3,11731.3,35.94,11.2,7949.0,596566763.0,31012.19,2,Feb,13,Winter,Afternoon,Tuesday,2729.5
2024-02-06 14:00:00,78792.1,20817.9,2471.7,23289.6,38390.9,3570.0,3570.0,13541.7,17111.7,29.56,11.2,7949.0,925339269.0,33229.81,2,Feb,14,Winter,Afternoon,Tuesday,2633.4
2024-02-06 15:00:00,70540.6,19893.6,3518.6,23412.3,33006.4,3570.0,3570.0,10551.9,14121.9,33.19,11.2,7949.0,734108526.0,28814.52,2,Feb,15,Winter,Afternoon,Tuesday,3115.4
2024-02-06 16:00:00,75609.6,13761.2,921.8,14683.0,40698.3,3570.0,3570.0,16658.3,20228.3,19.42,11.2,7949.0,1117411112.0,35121.93,2,Feb,16,Winter,Afternoon,Tuesday,3650.8
2024-02-06 17:00:00,72338.8,10102.7,1998.0,12100.8,41575.8,3570.0,3570.0,15092.2,18662.2,16.73,11.2,7949.0,1025376592.0,35841.47,2,Feb,17,Winter,Afternoon,Tuesday,2427.7
2024-02-06 18:00:00,71901.6,4845.1,4234.4,9079.5,41155.4,3570.0,3570.0,18096.7,21666.7,12.63,11.2,7949.0,1204722365.0,35496.73,2,Feb,18,Winter,Evening,Tuesday,2444.2
2024-02-06 19:00:00,81888.0,0.0,5187.7,5187.7,40628.9,3570.0,3570.0,32501.4,36071.4,6.34,11.2,7949.0,2067848728.0,35064.99,2,Feb,19,Winter,Evening,Tuesday,3057.7
2024-02-06 20:00:00,88563.8,0.0,2866.2,2866.2,37119.3,3570.0,3570.0,45008.4,48578.4,3.24,11.2,7949.0,2810543249.0,32187.11,2,Feb,20,Winter,Evening,Tuesday,2912.8
2024-02-06 21:00:00,84283.0,1160.8,4232.6,5393.5,35285.2,3570.0,3570.0,40034.3,43604.3,6.4,11.2,7949.0,2508063082.0,30683.2,2,Feb,21,Winter,Evening,Tuesday,3378.7
2024-02-06 22:00:00,80067.7,250.5,4237.0,4487.5,40373.1,3570.0,3570.0,31637.2,35207.2,5.6,11.2,7949.0,2015429695.0,34855.23,2,Feb,22,Winter,Evening,Tuesday,2873.6
2024-02-06 23:00:00,63484.5,0.0,2976.7,2976.7,34304.3,3570.0,3570.0,22633.5,26203.5,4.69,11.2,7949.0,1461858322.0,29878.81,2,Feb,23,Winter,Evening,Tuesday,2496.3
2024-02-07 00:00:00,60713.5,2009.2,1561.3,3570.5,37375.4,3570.0,3570.0,16197.5,19767.5,5.88,11.2,7949.0,1082455775.0,32397.16,2,Feb,0,Winter,Night,Wednesday,2876.3
2024-02-07 01:00:00,62091.9,98.5,3731.0,3829.5,34841.6,3570.0,3570.0,19850.8,23420.8,6.17,11.2,7949.0,1296080877.0,30319.39,2,Feb,1,Winter,Night,Wednesday,3083.5
2024-02-07 02:00:00,61014.8,0.0,1272.1,1272.1,39829.2,3570.0,3570.0,16343.5,19913.5,2.08,11.2,7949.0,1096611362.0,34409.23,2,Feb,2,Winter,Night,Wednesday,2968.2
2024-02-07 03:00:00,63904.4,41.3,4141.7,4183.0,39588.6,3570.0,3570.0,16562.7,20132.7,6.55,11.2,7949.0,1109236739.0,34211.98,2,Feb,3,Winter,Night,Wednesday,2842.9
2024-02-07 04:00:00,61685.2,723.2,3412.4,4135.6,40064.0,3570.0,3570.0,13915.6,17485.6,6.7,11.2,7949.0,951456041.0,34601.75,2,Feb,4,Winter,Night,Wednesday,3066.7
2024-02-07 05:00:00,62372.8,155.2,2090.4,2245.6,38013.9,3570.0,3570.0,18543.2,22113.2,3.6,11.2,7949.0,1224603708.0,32920.71,2,Feb,5,Winter,Night,Wednesday,3107.7
2024-02-07 06:00:00,60525.7,0.0,2434.0,2434.0,35307.5,3570.0,3570.0,19214.1,22784.1,4.02,11.2,7949.0,1258899915.0,30701.47,2,Feb,6,Winter,Morning,Wednesday,3192.9
2024-02-07 07:00:00,73061.7,6751.2,5481.8,12233.0,34994.2,3570.0,3570.0,22264.5,25834.5,16.74,11.2,7949.0,1441235243.0,30444.55,2,Feb,7,Winter,Morning,Wednesday,2899.5
2024-02-07 08:00:00,68061.9,10007.0,2090.2,12097.2,35603.7,3570.0,3570.0,16791.0,20361.0,17.77,11.2,7949.0,1114164454.0,30944.37,2,Feb,8,Winter,Morning,Wednesday,2573.2
2024-02-07 09:00:00,81338.5,15438.8,3954.7,19393.5,38648.2,3570.0,3570.0,19726.8,23296.8,23.84,11.2,7949.0,1297011876.0,33440.86,2,Feb,9,Winter,Morning,Wednesday,2698.7
2024-02-07 10:00:00,86812.7,18370.5,3948.6,22319.1,39732.9,3570.0,3570.0,21190.7,24760.7,25.71,11.2,7949.0,1387234948.0,34330.26,2,Feb,10,Winter,Morning,Wednesday,3122.6
2024-02-07 11:00:00,77093.2,23021.7,2638.9,25660.6,36985.0,3570.0,3570.0,10877.5,14447.5,33.29,11.2,7949.0,762395097.0,32077.04,2,Feb,11,Winter,Morning,Wednesday,2313.2
2024-02-07 12:00:00,68866.2,23011.5,4540.4,27551.9,37441.4,3570.0,3570.0,303.0,3873.0,40.01,11.2,7949.0,128928756.0,32451.22,2,Feb,12,Winter,Afternoon,Wednesday,2787.5
2024-02-07 13:00:00,75012.5,22954.0,1047.4,24001.4,39604.0,3570.0,3570.0,7837.0,11407.0,32.0,11.2,7949.0,585729973.0,34224.56,2,Feb,13,Winter,Afternoon,Wednesday,2482.7
2024-02-07 14:00:00,68076.5,21883.8,1990.8,23874.6,37662.7,3570.0,3570.0,2969.1,6539.1,35.07,11.2,7949.0,289382098.0,32632.75,2,Feb,14,Winter,Afternoon,Wednesday,2651.5
2024-02-07 15:00:00,72698.2,19870.8,2814.6,22685.4,38909.3,3570.0,3570.0,7533.5,11103.5,31.2,11.2,7949.0,565988852.0,33654.91,2,Feb,15,Winter,Afternoon,Wednesday,3151.4
2024-02-07 16:00:00,70399.7,15528.5,3514.3,19042.8,39229.3,3570.0,3570.0,8557.6,12127.6,27.05,11.2,7949.0,628137972.0,33917.32,2,Feb,16,Winter,Afternoon,Wednesday,2716.4
2024-02-07 17:00:00,69570.0,11323.0,800.0,12123.0,37533.9,3570.0,3570.0,16343.1,19913.1,17.43,11.2,7949.0,1091540095.0,32527.07,2,Feb,17,Winter,Afternoon,Wednesday,2658.6
2024-02-07 18:00:00,84954.7,4927.8,1436.3,6364.1,38968.1,3570.0,3570.0,36052.5,39622.5,7.49,11.2,7949.0,2277257573.0,33703.11,2,Feb,18,Winter,Evening,Wednesday,2096.1
2024-02-07 19:00:00,76850.2,0.0,3388.4,3388.4,36171.4,3570.0,3570.0,33720.4,37290.4,4.41,11.2,7949.0,2131178922.0,31409.87,2,Feb,19,Winter,Evening,Wednesday,2938.5
2024-02-07 20:00:00,85361.6,595.3,3430.9,4026.2,37973.6,3570.0,3570.0,39791.8,43361.8,4.72,11.2,7949.0,2499426508.0,32887.68,2,Feb,20,Winter,Evening,Wednesday,2898.2
2024-02-07 21:00:00,81938.1,296.0,3028.9,3324.9,38355.6,3570.0,3570.0,36687.5,40257.5,4.06,11.2,7949.0,2314013542.0,33200.9,2,Feb,21,Winter,Evening,Wednesday,3505.3
2024-02-07 22:00:00,73510.7,0.0,2224.6,2224.6,37370.0,3570.0,3570.0,30346.2,33916.2,3.03,11.2,7949.0,1931364760.0,32392.69,2,Feb,22,Winter,Evening,Wednesday,2516.9
2024-02-07 23:00:00,64536.5,0.0,3924.8,3924.8,37865.5,3570.0,3570.0,19176.2,22746.2,6.08,11.2,7949.0,1262254395.0,32798.99,2,Feb,23,Winter,Evening,Wednesday,2727.7
2024-02-08 00:00:00,62240.1,0.0,4259.0,4259.0,38541.6,3570.0,3570.0,15869.4,19439.4,6.84,11.2,7949.0,1065335638.0,33353.41,2,Feb,0,Winter,Night,Thursday,2739.8
2024-02-08 01:00:00,61406.7,0.0,4046.0,4046.0,38168.3,3570.0,3570.0,15622.4,19192.4,6.59,11.2,7949.0,1049693694.0,33047.29,2,Feb,1,Winter,Night,Thursday,3271.0
2024-02-08 02:00:00,60225.1,0.0,4092.6,4092.6,41865.1,3570.0,3570.0,10697.5,14267.5,6.8,11.2,7949.0,762330281.0,36078.65,2,Feb,2,Winter,Night,Thursday,2601.9
2024-02-08 03:00:00,59289.9,0.0,4314.8,4314.8,38064.8,3570.0,3570.0,13340.3,16910.3,7.28,11.2,7949.0,912539719.0,32962.4,2,Feb,3,Winter,Night,Thursday,2751.6
2024-02-08 04:00:00,65074.6,0.0,4647.0,4647.0,38620.8,3570.0,3570.0,18236.7,21806.7,7.14,11.2,7949.0,1207546374.0,33418.39,2,Feb,4,Winter,Night,Thursday,2883.2
2024-02-08 05:00:00,60752.5,270.9,4849.8,5120.7,39184.6,3570.0,3570.0,12877.1,16447.1,8.43,11.2,7949.0,887212537.0,33880.7,2,Feb,5,Winter,Night,Thursday,2714.6
2024-02-08 06:00:00,59436.9,656.1,3334.9,3991.0,37585.7,3570.0,3570.0,14290.2,17860.2,6.71,11.2,7949.0,968478329.0,32569.61,2,Feb,6,Winter,Morning,Thursday,2461.4
2024-02-08 07:00:00,65881.2,5565.9,4607.4,10173.3,37272.6,3570.0,3570.0,14865.3,18435.3,15.44,11.2,7949.0,1002295207.0,32312.8,2,Feb,7,Winter,Morning,Thursday,2717.6
2024-02-08 08:00:00,63894.1,10727.0,3139.4,13866.4,39898.4,3570.0,3570.0,6559.2,10129.2,21.7,11.2,7949.0,509708787.0,34466.01,2,Feb,8,Winter,Morning,Thursday,3069.5
2024-02-08 09:00:00,79110.8,15075.4,5654.9,20730.2,37969.6,3570.0,3570.0,16841.0,20411.0,26.2,11.2,7949.0,1122373774.0,32884.33,2,Feb,9,Winter,Morning,Thursday,2229.4
2024-02-08 10:00:00,83213.9,19432.7,3077.5,22510.3,39118.9,3570.0,3570.0,18014.7,21584.7,27.05,11.2,7949.0,1195320768.0,33826.83,2,Feb,10,Winter,Morning,Thursday,2693.2
2024-02-08 11:00:00,84763.7,23061.9,3282.2,26344.1,36809.8,3570.0,3570.0,18039.8,21609.8,31.08,11.2,7949.0,1191746288.0,31933.36,2,Feb,11,Winter,Morning,Thursday,2360.0
2024-02-08 12:00:00,69748.9,23852.8,3200.4,27053.2,36994.6,3570.0,3570.0,2131.1,5701.1,38.79,11.2,7949.0,237632822.0,32084.84,2,Feb,12,Winter,Afternoon,Thursday,3118.0
2024-02-08 13:00:00,76003.1,24748.9,883.6,25632.5,35766.2,3570.0,3570.0,11034.4,14604.4,33.73,11.2,7949.0,769131182.0,31077.55,2,Feb,13,Winter,Afternoon,Thursday,2030.7
2024-02-08 14:00:00,72308.7,22462.1,1320.5,23782.6,40144.4,3570.0,3570.0,4811.7,8381.7,32.89,11.2,7949.0,405397513.0,34667.71,2,Feb,14,Winter,Afternoon,Thursday,2416.4
2024-02-08 15:00:00,74809.2,19585.7,800.0,20385.7,34808.4,3570.0,3570.0,16045.2,19615.2,27.25,11.2,7949.0,1067669736.0,30292.16,2,Feb,15,Winter,Afternoon,Thursday,2790.9
2024-02-08 16:00:00,74833.5,14049.7,3295.8,17345.5,37123.7,3570.0,3570.0,16794.3,20364.3,23.18,11.2,7949.0,1117710692.0,32190.73,2,Feb,16,Winter,Afternoon,Thursday,3266.2
2024-02-08 17:00:00,85725.8,12888.2,2017.8,14906.0,37227.3,3570.0,3570.0,30022.5,33592.5,17.39,11.2,7949.0,1911629471.0,32275.71,2,Feb,17,Winter,Afternoon,Thursday,2613.7
2024-02-08 18:00:00,81797.0,7048.7,800.0,7848.7,33867.2,3570.0,3570.0,36511.1,40081.1,9.6,11.2,7949.0,2293553069.0,29520.44,2,Feb,18,Winter,Evening,Thursday,2417.9
2024-02-08 19:00:00,80072.9,466.2,3268.9,3735.1,39579.5,3570.0,3570.0,33188.2,36758.2,4.66,11.2,7949.0,2106748366.0,34204.53,2,Feb,19,Winter,Evening,Thursday,3392.5
2024-02-08 20:00:00,81988.6,0.0,3954.6,3954.6,35783.6,3570.0,3570.0,38680.3,42250.3,4.82,11.2,7949.0,2427922630.0,31091.86,2,Feb,20,Winter,Evening,Thursday,2060.8
2024-02-08 21:00:00,76060.3,116.1,4129.2,4245.2,37195.9,3570.0,3570.0,31049.2,34619.2,5.58,11.2,7949.0,1973161373.0,32249.93,2,Feb,21,Winter,Evening,Thursday,1760.5
2024-02-08 22:00:00,73647.5,0.0,2967.8,2967.8,34743.9,3570.0,3570.0,32365.8,35935.8,4.03,11.2,7949.0,2046764688.0,30239.3,2,Feb,22,Winter,Evening,Thursday,2816.0
2024-02-08 23:00:00,64873.6,417.0,4000.4,4417.5,37776.1,3570.0,3570.0,19110.0,22680.0,6.81,11.2,7949.0,1258087951.0,32725.72,2,Feb,23,Winter,Evening,Thursday,2439.2
2024-02-09 00:00:00,56017.0,0.0,1156.9,1156.9,37797.0,3570.0,3570.0,13493.1,17063.1,2.07,11.2,7949.0,921119758.0,32742.8,2,Feb,0,Winter,Night,Friday,2231.5
2024-02-09 01:00:00,64851.0,0.0,3163.7,3163.7,38098.2,3570.0,3570.0,20019.1,23589.1,4.88,11.2,7949.0,1313342151.0,32989.84,2,Feb,1,Winter,Night,Friday,2923.3
2024-02-09 02:00:00,64584.9,0.0,3069.3,3069.3,33502.2,3570.0,3570.0,24443.5,28013.5,4.75,11.2,7949.0,1568693136.0,29221.07,2,Feb,2,Winter,Night,Friday,2737.5
2024-02-09 03:00:00,60912.0,1633.7,4199.6,5833.3,37395.4,3570.0,3570.0,14113.3,17683.3,9.58,11.2,7949.0,957447981.0,32413.56,2,Feb,3,Winter,Night,Friday,2414.4
2024-02-09 04:00:00,62027.3,0.0,2793.8,2793.8,39086.6,3570.0,3570.0,16577.0,20147.0,4.5,11.2,7949.0,1108987320.0,33800.28,2,Feb,4,Winter,Night,Friday,2127.9
2024-02-09 05:00:00,62040.2,14.1,2444.0,2458.1,40047.0,3570.0,3570.0,15965.1,19535.1,3.96,11.2,7949.0,1074386218.0,34587.85,2,Feb,5,Winter,Night,Friday,2989.0
2024-02-09 06:00:00,65764.0,0.0,4614.7,4614.7,36444.9,3570.0,3570.0,21134.4,24704.4,7.02,11.2,7949.0,1376622020.0,31634.08,2,Feb,6,Winter,Morning,Friday,2900.1
2024-02-09 07:00:00,62888.0,5078.4,1052.1,6130.4,38383.1,3570.0,3570.0,14804.5,18374.5,9.75,11.2,7949.0,1001088972.0,33223.43,2,Feb,7,Winter,Morning,Friday,2600.3
2024-02-09 08:00:00,61403.5,10059.1,800.0,10859.1,37267.9,3570.0,3570.0,9706.6,13276.6,17.68,11.2,7949.0,692761826.0,32308.95,2,Feb,8,Winter,Morning,Friday,3378.7
2024-02-09 09:00:00,76473.9,15494.4,1421.6,16916.0,35095.5,3570.0,3570.0,20892.4,24462.4,22.12,11.2,7949.0,1359129834.0,30527.64,2,Feb,9,Winter,Morning,Friday,2212.0
2024-02-09 10:00:00,80375.3,19113.7,2817.1,21930.8,35669.5,3570.0,3570.0,19205.0,22775.0,27.29,11.2,7949.0,1259151958.0,30998.29,2,Feb,10,Winter,Morning,Friday,2029.8
2024-02-09 11:00:00,81133.7,23258.6,2939.0,26197.6,36615.2,3570.0,3570.0,14751.0,18321.0,32.29,11.2,7949.0,993990165.0,31773.74,2,Feb,11,Winter,Morning,Friday,2363.2
2024-02-09 12:00:00,72650.2,23394.2,2090.1,25484.3,36788.8,3570.0,3570.0,6807.1,10377.1,35.08,11.2,7949.0,517740336.0,31916.1,2,Feb,12,Winter,Afternoon,Friday,2621.8
2024-02-09 13:00:00,71699.8,23756.4,800.0,24556.4,35408.2,3570.0,3570.0,8165.1,11735.1,34.25,11.2,7949.0,596185591.0,30784.06,2,Feb,13,Winter,Afternoon,Friday,2737.3
2024-02-09 14:00:00,67940.1,20935.8,800.0,21735.8,37758.9,3570.0,3570.0,4875.4,8445.4,31.99,11.2,7949.0,403972699.0,32711.62,2,Feb,14,Winter,Afternoon,Friday,2543.5
2024-02-09 15:00:00,70200.2,19965.0,2024.9,21989.9,33503.0,3570.0,3570.0,11137.4,14707.4,31.32,11.2,7949.0,770328330.0,29221.75,2,Feb,15,Winter,Afternoon,Friday,2780.8
2024-02-09 16:00:00,76142.4,16404.4,888.0,17292.4,38280.4,3570.0,3570.0,16999.6,20569.6,22.71,11.2,7949.0,1132571976.0,33139.21,2,Feb,16,Winter,Afternoon,Friday,2139.4
2024-02-09 17:00:00,71377.3,11120.0,800.0,11920.0,33853.8,3570.0,3570.0,22033.5,25603.5,16.7,11.2,7949.0,1424867588.0,29509.41,2,Feb,17,Winter,Afternoon,Friday,3217.5
2024-02-09 18:00:00,76972.6,5587.2,1960.3,7547.4,35071.9,3570.0,3570.0,30783.3,34353.3,9.81,11.2,7949.0,1952532483.0,30508.29,2,Feb,18,Winter,Evening,Friday,2607.1
2024-02-09 19:00:00,80850.4,215.4,2618.8,2834.2,37805.0,3570.0,3570.0,36641.1,40211.1,3.51,11.2,7949.0,2310017786.0,32749.4,2,Feb,19,Winter,Evening,Friday,3086.9
2024-02-09 20:00:00,83842.1,937.4,1513.6,2451.0,38415.1,3570.0,3570.0,39406.0,42976.0,2.92,11.2,7949.0,2477252502.0,33249.7,2,Feb,20,Winter,Evening,Friday,2777.1
2024-02-09 21:00:00,87261.6,384.7,2934.3,3319.0,36383.4,3570.0,3570.0,43989.2,47559.2,3.8,11.2,7949.0,2747772154.0,31583.69,2,Feb,21,Winter,Evening,Friday,2822.7
2024-02-09 22:00:00,78876.3,0.0,2248.4,2248.4,36644.9,3570.0,3570.0,36413.1,39983.1,2.85,11.2,7949.0,2293781675.0,31798.11,2,Feb,22,Winter,Evening,Friday,2867.9
2024-02-09 23:00:00,71706.8,303.8,2452.8,2756.6,36819.4,3570.0,3570.0,28560.8,32130.8,3.84,11.2,7949.0,1823030205.0,31941.2,2,Feb,23,Winter,Evening,Friday,2819.1
2024-02-10 00:00:00,57349.9,0.0,4944.0,4944.0,34696.5,3570.0,3570.0,14139.3,17709.3,8.62,11.2,7949.0,953069755.0,30200.44,2,Feb,0,Winter,Night,Saturday,2897.1
2024-02-10 01:00:00,65480.7,662.6,5175.8,5838.4,36514.1,3570.0,3570.0,19558.2,23128.2,8.92,11.2,7949.0,1282202705.0,31690.88,2,Feb,1,Winter,Night,Saturday,3171.7
2024-02-10 02:00:00,59675.2,0.0,3270.4,3270.4,38427.3,3570.0,3570.0,14407.5,17977.5,5.48,11.2,7949.0,977368286.0,33259.69,2,Feb,2,Winter,Night,Saturday,2718.6
2024-02-10 03:00:00,65086.2,0.0,3428.2,3428.2,37137.4,3570.0,3570.0,20950.6,24520.6,5.27,11.2,7949.0,1367119843.0,32201.97,2,Feb,3,Winter,Night,Saturday,2923.6
2024-02-10 04:00:00,56014.7,473.1,2900.6,3373.7,37049.2,3570.0,3570.0,12021.9,15591.9,6.02,11.2,7949.0,831198090.0,32129.66,2,Feb,4,Winter,Night,Saturday,2604.1
2024-02-10 05:00:00,59668.2,0.0,3606.0,3606.0,37008.8,3570.0,3570.0,15483.4,19053.4,6.04,11.2,7949.0,1038803235.0,32096.5,2,Feb,5,Winter,Night,Saturday,3216.0
2024-02-10 06:00:00,62136.0,0.0,3795.9,3795.9,40747.2,3570.0,3570.0,14022.8,17592.8,6.11,11.2,7949.0,959392556.0,35162.03,2,Feb,6,Winter,Morning,Saturday,2369.4
2024-02-10 07:00:00,66114.6,6483.0,1509.1,7992.1,37755.5,3570.0,3570.0,16797.0,20367.0,12.09,11.2,7949.0,1119258720.0,32708.83,2,Feb,7,Winter,Morning,Saturday,3360.4
2024-02-10 08:00:00,63971.7,9860.3,2037.8,11898.0,39823.8,3570.0,3570.0,8679.9,12249.9,18.6,11.2,7949.0,636783518.0,34404.81,2,Feb,8,Winter,Morning,Saturday,2623.9
2024-02-10 09:00:00,80325.1,15950.2,833.4,16783.6,37047.4,3570.0,3570.0,22924.0,26494.0,20.89,11.2,7949.0,1485323478.0,32128.2,2,Feb,9,Winter,Morning,Saturday,2067.7
2024-02-10 10:00:00,79806.0,19694.5,800.0,20494.5,35659.4,3570.0,3570.0,20082.1,23652.1,25.68,11.2,7949.0,1311752851.0,30989.98,2,Feb,10,Winter,Morning,Saturday,2691.2
2024-02-10 11:00:00,80275.7,22645.0,800.0,23445.0,37115.8,3570.0,3570.0,16145.0,19715.0,29.21,11.2,7949.0,1078730726.0,32184.22,2,Feb,11,Winter,Morning,Saturday,2367.6
